,start_date,1100 Spruce St,1100 Walnut St,1360 Gillaspie Dr,1500 Pearl St,3172 Broadway,900 Walnut St
1662,2022-07-21,,96.312,45.3,52.922,182.02,46.042
1663,2022-07-22,,80.63000000000001,148.19400000000002,60.56,109.05,76.402
1664,2022-07-23,,95.138,35.18000000000001,93.98599999999999,162.63,245.82062983425413
1665,2022-07-24,,86.1,126.03999999999999,26.974,119.926,12.071370165745876
1666,2022-07-25,,94.116,69.66799999999999,107.07400000000001,89.58,137.70600000000002
1667,2022-07-26,,63.93,4.868,52.442,135.098,133.64771428571427
1668,2022-07-27,,171.552,64.47200000000001,42.642,49.422,83.76628571428574
1669,2022-07-28,,80.07,90.008,57.76800000000001,87.928,34.06
1670,2022-07-29,,29.534,38.306,66.574,51.42,78.794
1671,2022-07-30,,59.772,224.08800000000002,104.928,47.42,122.116
1672,2022-07-31,,46.84,172.11800000000002,18.8164,65.532,22.484
1673,2022-08-01,,46.152,142.9689440993789,100.7376,121.40799999999999,38.616
1674,2022-08-02,,110.03200000000001,100.27905590062113,22.89,198.242,42.386
1675,2022-08-03,,73.672,65.396,52.538,90.98400000000001,33.82
1676,2022-08-04,,52.776,42.416,77.196,107.75999999999999,61.42
1677,2022-08-05,,11.578,90.904,87.87068783068783,19.946,129.822
1678,2022-08-06,,144.034,164.38600000000002,119.73931216931217,9.46,238.396
1679,2022-08-07,,79.08,54.534000000000006,36.032,51.438,7.426
1680,2022-08-08,,50.614,81.996,86.88,58.968,106.622
1681,2022-08-09,,52.274,36.416,58.834,115.53,88.328
1682,2022-08-10,,60.75,221.136,42.194,68.60188284518829,46.578
1683,2022-08-11,,139.252,77.43799999999999,57.80873187183811,172.42011715481172,28.94
1684,2022-08-12,,106.408,80.772,132.47526812816187,91.81105319148936,116.398
1685,2022-08-13,,120.72,98.73799999999999,62.388000000000005,95.80294680851063,124.322
1686,2022-08-14,,77.74,145.77599999999998,81.602,62.284000000000006,100.89177478580172
1687,2022-08-15,,15.586,162.474,96.958,63.864,154.52222521419824
1688,2022-08-16,,98.392,67.116,49.832,146.95,180.266
1689,2022-08-17,,85.19,75.864,95.53399999999999,51.303999999999995,61.995999999999995
1690,2022-08-18,,93.774,209.12800000000001,33.526,55.174,79.452
1691,2022-08-19,,65.662,194.25400000000002,66.574,45.278000000000006,93.518
1692,2022-08-20,,71.864,201.72446153846153,88.73,103.30199999999999,158.656
1693,2022-08-21,,46.378,104.91153846153846,45.7,103.846,51.366
1694,2022-08-22,,,110.932,22.386000000000003,81.61,113.49799999999999
1695,2022-08-23,,87.372,190.52,71.744,135.272,88.968
1696,2022-08-24,,37.54,124.31,30.384,63.648,21.902
1697,2022-08-25,,52.972,90.194,6.322,134.516,84.924
1698,2022-08-26,,120.432,194.7,58.566,87.568,76.914
1699,2022-08-27,,113.408,69.92999999999999,51.891999999999996,48.522,96.006
1700,2022-08-28,,,113.878,31.25,19.972,49.154
1701,2022-08-29,,7.538,124.088,16.862,117.822,43.367999999999995
1702,2022-08-30,,73.646,131.79600000000002,50.96000000000001,47.45,101.418
1703,2022-08-31,,87.638,184.698,13.809999999999999,90.49000000000001,54.024
1704,2022-09-01,,48.616,97.58,21.77109662921348,99.77199999999999,34.206
1705,2022-09-02,,30.150000000000002,160.69133689839572,148.40690337078652,132.0,96.18199999999999
1706,2022-09-03,,27.768,245.17066310160425,7.094,148.65,49.446
1707,2022-09-04,,76.574,122.468,43.664,55.438,40.648
1708,2022-09-05,,10.37,151.78400000000002,,69.47,63.818
1709,2022-09-06,,61.760000000000005,47.96000000000001,52.304,60.176,
1710,2022-09-07,,88.776,133.87434146341462,23.844,59.288,176.34000000000003
1711,2022-09-08,,90.702,32.41965853658536,62.482,127.728,40.884
1712,2022-09-09,,77.998,218.92,35.582,64.854,20.66
1713,2022-09-10,,58.028,187.26485376661742,73.58560950764007,80.20400000000001,116.84858156028369
1714,2022-09-11,,47.612,200.21514623338257,116.73839049235994,188.7940714285714,118.27141843971631
1715,2022-09-12,,,65.254,,129.75437301587303,71.846
1716,2022-09-13,,90.452,97.774,85.354,112.51355555555556,165.946
1717,2022-09-14,,,156.672,26.33,126.46510545454545,76.448
1718,2022-09-15,,126.732,131.06,27.317999999999998,128.69889454545455,60.492000000000004
1719,2022-09-16,,35.322,79.904,5.838,28.822000000000003,92.258
1720,2022-09-17,,79.548,148.094,114.99,120.508,128.526
1721,2022-09-18,,62.698,141.42102904564314,91.54400000000001,91.25,3.974
1722,2022-09-19,,30.01,120.74897095435684,30.206,102.858,9.466
1723,2022-09-20,,57.33400000000001,95.922,,68.452,27.166
1724,2022-09-21,,29.662000000000003,148.862,,180.644,83.188
1725,2022-09-22,,78.564,116.15199999999999,,125.934,78.444
1726,2022-09-23,,109.67,138.1506547085202,79.274,73.09055535390199,142.928
1727,2022-09-24,,116.978,117.91934529147981,78.18599999999999,157.80479849225185,105.414
1728,2022-09-25,,83.988,179.35,,106.20464615384616,84.798
1729,2022-09-26,,45.58,134.4086432160804,29.68,84.9,57.97800000000001
1730,2022-09-27,,47.526,220.92675181777963,8.07,94.098,120.562
1731,2022-09-28,,19.838,153.84635286529962,7.87,42.37,69.14999999999999
1732,2022-09-29,,15.458,161.63825210084033,13.580000000000002,102.64,37.046
1733,2022-09-30,,54.928,79.51017821782179,53.918,148.814,25.302
1734,2022-10-01,,77.69,191.2956890807564,48.717999999999996,143.368,85.13799999999999
1735,2022-10-02,,61.78,223.75613270142185,16.328,168.86200000000002,48.536
1736,2022-10-03,,45.918,45.662,4.68,93.644,46.674
1737,2022-10-04,,143.448,6.024,,193.83082395644283,43.046
1738,2022-10-05,,50.456,251.586,83.77211199999999,48.84717604355719,35.064
1739,2022-10-06,,87.29,157.60245283018867,20.373888,148.178,72.712
1740,2022-10-07,,71.402,168.37628791055204,,110.44,120.69
1741,2022-10-08,,94.84200000000001,166.84725925925923,107.164,131.218,134.546
1742,2022-10-09,,12.766,99.624,149.302,18.73,111.94
1743,2022-10-10,,87.80799999999999,86.026,12.472,178.174,29.152
1744,2022-10-11,,70.604,123.882,73.94800000000001,121.06,160.302
1745,2022-10-12,,68.534,136.452768,46.0,130.16,107.006
1746,2022-10-13,,16.988,146.08523200000002,39.058,119.76400000000001,99.56200000000001
1747,2022-10-14,,165.50082790697675,155.05926821705427,27.253999999999998,100.226,157.226
1748,2022-10-15,,70.21717209302325,316.64253290864934,128.506,175.16,104.91
1749,2022-10-16,,42.678,147.09219887429643,76.738,189.78337078651685,54.596000000000004
1750,2022-10-17,,29.086,223.372,38.244,142.04662921348316,13.559999999999999
1751,2022-10-18,,18.218000000000004,115.694,35.089999999999996,145.722,91.66600000000001
1752,2022-10-19,,7.814,96.76,61.08547445255475,101.164,11.44
1753,2022-10-20,,,126.25399999999999,83.74025282017254,101.786,25.164
1754,2022-10-21,,17.548,104.31200000000001,42.60827272727272,106.21000000000001,104.61200000000001
1755,2022-10-22,,68.712,149.15800000000002,46.984,121.936,105.292
1756,2022-10-23,,28.182000000000002,52.428,18.704,99.72399999999999,46.199999999999996
1757,2022-10-24,,90.194,99.67,72.58800000000001,126.14400000000003,163.80599999999998
1758,2022-10-25,,73.50999999999999,104.144,60.558,140.968,58.3
1759,2022-10-26,,8.346,222.7655783783784,38.206,99.02799999999999,49.208
1760,2022-10-27,,71.32000000000001,153.7504216216216,6.494,177.0591941222679,47.27
1761,2022-10-28,,22.374,175.75990201729107,51.462,97.82880587773207,50.248
1762,2022-10-29,,56.0,183.81609798270895,62.742,78.08599999999998,57.852000000000004
1763,2022-10-30,,75.10062015503875,152.026,124.5,90.984,53.754
1764,2022-10-31,,35.83137984496124,121.664,64.594,203.1701052631579,41.58
1765,2022-11-01,,38.891999999999996,58.28,,124.47989473684208,73.21000000000001
1766,2022-11-02,,19.998,87.784,,83.412,16.632
1767,2022-11-03,,14.354,166.24504727272728,17.83,143.698,29.678
1768,2022-11-04,,88.756,101.04695272727275,106.798,113.924,125.17199999999998
1769,2022-11-05,,71.312,220.654,74.756,184.23607202216067,107.888
1770,2022-11-06,,104.83,173.58800000000002,34.089999999999996,165.12992797783932,21.612000000000002
1771,2022-11-07,,13.126,128.442,147.04600000000002,77.65,78.08599999999998
1772,2022-11-08,,55.902,114.954,139.07580269058295,148.0231483870968,34.336
1773,2022-11-09,,36.396,70.192,66.87219730941703,42.610851612903225,32.480000000000004
1774,2022-11-10,,146.498,140.136,9.762,150.914,54.32304587155963
1775,2022-11-11,,114.14051546391752,115.08600000000001,50.212,87.76800000000001,200.71295412844037
1776,2022-11-12,,82.92948453608247,8.61,161.452,106.668,58.472
1777,2022-11-13,,49.15,126.786,119.61377411764705,136.018,92.204
1778,2022-11-14,,55.434000000000005,101.884,177.16222588235294,109.444,125.222
1779,2022-11-15,,101.65599999999999,187.9498363273453,20.806,162.6597904468413,33.012
1780,2022-11-16,,112.262,103.41216367265471,38.054,98.4262095531587,74.592
1781,2022-11-17,,51.434,74.19539759036144,,138.178,67.63726997840175
1782,2022-11-18,,81.172,72.62060240963855,54.942,54.74818625954198,62.13073002159826
1783,2022-11-19,,45.388,133.444,60.956,156.67981374045803,193.55022058823528
1784,2022-11-20,,22.694,92.63199999999999,75.07000000000001,197.71228369907783,43.661779411764684
1785,2022-11-21,,,55.886,83.82190946502057,220.28371630092215,
1786,2022-11-22,,82.604,24.604,32.69809053497942,163.28599999999997,38.858
1787,2022-11-23,,21.846,22.072,93.476,53.489999999999995,11.516000000000002
1788,2022-11-24,,27.45,39.326,41.21330704225352,84.54242558746736,
1789,2022-11-25,,84.82600000000001,3.8,66.94869295774649,242.56157441253262,
1790,2022-11-26,,81.756,153.754,87.35799999999999,145.2933094944513,26.308
1791,2022-11-27,,84.862,215.256,35.51,285.9762187106769,
1792,2022-11-28,,33.192,179.41,,191.73247179487183,16.672
1793,2022-11-29,,29.472,82.604,28.688,131.754,
1794,2022-11-30,,16.804,152.92,68.12400000000001,154.9428703882414,63.802
1795,2022-12-01,,91.906,116.80999999999999,113.19,295.90945039279063,124.77600000000001
1796,2022-12-02,,116.472,78.642,24.894,228.47267921896793,92.73
1797,2022-12-03,,95.09,113.912,121.86399999999999,88.9175205479452,117.372
1798,2022-12-04,,44.138,135.346,41.576,207.3214794520548,14.51
1799,2022-12-05,,63.17400000000001,124.636,27.848,110.608,56.378
1800,2022-12-06,,69.16199999999999,190.596,62.455999999999996,98.506,68.124
1801,2022-12-07,,111.258,134.364,89.73599999999999,158.316,65.74600000000001
1802,2022-12-08,,139.592,101.702,75.152,196.5676814159292,27.5
1803,2022-12-09,,98.652,70.788,36.488,157.64231858407078,229.706
1804,2022-12-10,,96.86800000000001,104.116,50.751999999999995,154.626,83.96600000000001
1805,2022-12-11,,92.39200000000001,105.382,30.982,159.91111740890688,
1806,2022-12-12,,49.158,56.967999999999996,29.086,112.3428825910931,18.906
1807,2022-12-13,,65.586,143.648,19.884,153.18,64.562
1808,2022-12-14,,116.314,125.38999999999999,121.95958875219685,194.1951527196653,9.43
1809,2022-12-15,,32.967999999999996,208.68841726618706,102.44641124780316,232.5454153737199,57.134
1810,2022-12-16,,23.204,186.74358273381296,31.89,110.71943190661479,51.41
1811,2022-12-17,,70.214,97.37980082987552,63.147999999999996,107.282,40.757999999999996
1812,2022-12-18,,34.583999999999996,200.43019917012447,89.434,211.3613209876543,37.54
1813,2022-12-19,,28.38,112.95400000000001,,175.7824946805484,
1814,2022-12-20,,54.134,180.326,45.49,80.64618433179724,80.688
1815,2022-12-21,,43.842,147.606,94.78200000000001,87.01257597684516,40.288000000000004
1816,2022-12-22,,54.83,1.394,73.9529756097561,96.69957986731069,
1817,2022-12-23,,61.838,96.90199999999999,113.64302439024391,35.00584415584416,44.066
1818,2022-12-24,,27.734,18.85,39.428000000000004,43.232,30.240000000000002
1819,2022-12-25,,12.696,45.35,,113.4568730964467,
1820,2022-12-26,,50.452,42.767999999999994,75.132,128.75312690355332,111.97999999999999
1821,2022-12-27,,49.74,125.59799999999998,81.75,24.964,38.904
1822,2022-12-28,,,25.608,44.492000000000004,76.34149324324324,97.418
1823,2022-12-29,,16.042,65.43,154.72702004454342,157.29760708038134,76.69800000000001
1824,2022-12-30,,111.358,85.926,46.12297995545654,160.66819335667276,189.582
1825,2022-12-31,,85.44200000000001,94.644,37.052,150.2507063197026,41.944
1826,2023-01-01,,36.314,19.23,101.118,81.31685057471265,62.054
1827,2023-01-02,,65.232,64.114,39.94,163.48505176903737,
1828,2023-01-03,,121.21,183.1,23.456,212.61009765625002,37.614000000000004
1829,2023-01-04,,25.434,110.724,59.31,150.61599999999999,30.046
1830,2023-01-05,,98.63,171.52876923076923,23.968,183.71632716716672,95.608
1831,2023-01-06,,27.214,89.09923076923077,29.58,179.62367283283325,132.518
1832,2023-01-07,,55.014,162.934,108.84082170542635,49.35,53.236000000000004
1833,2023-01-08,,67.658,200.108,165.92885102184638,162.34,
1834,2023-01-09,,96.272,114.5,64.12832727272726,201.44386617100372,102.646
1835,2023-01-10,,118.38000000000001,135.018,49.964,98.15013382899627,32.228
1836,2023-01-11,,95.79,195.098,62.056,192.398,11.938
1837,2023-01-12,,72.878,247.17846586345382,,79.416,101.10799999999999
1838,2023-01-13,,25.082,249.28353413654614,17.52,165.582,44.032
1839,2023-01-14,,143.728,199.31,65.22800000000001,53.36,129.97
1840,2023-01-15,,31.31,146.542,68.92,95.8,7.497999999999999
1841,2023-01-16,,12.542,201.366,43.428,161.5843625,55.931999999999995
1842,2023-01-17,,126.188,183.904,36.32,182.06213749999998,37.768
1843,2023-01-18,,14.14,73.63199999999999,9.144,98.8395,
1844,2023-01-19,,39.444,166.642,40.257999999999996,130.76999999999998,77.524
1845,2023-01-20,,74.72999999999999,145.412,19.45485972850679,141.71738618925832,110.704
1846,2023-01-21,,105.11,12.474,133.06611834906488,213.46980626357185,143.33200000000002
1847,2023-01-22,,41.862,70.492,46.18302192242834,141.83280754716984,26.326
1848,2023-01-23,,20.716,243.68200000000002,,148.72115094339622,54.504000000000005
1849,2023-01-24,,86.584,,26.884,214.75037705660375,14.86
1850,2023-01-25,,67.778,,55.482,173.04676736921152,148.44400000000002
1851,2023-01-26,,110.878,,132.3702596810934,101.20370463078848,
1852,2023-01-27,,50.276,,42.01174031890662,110.372,8.814
1853,2023-01-28,,157.17,,19.754,159.01800000000003,80.842
1854,2023-01-29,,42.611999999999995,,27.338,100.54342222222223,27.946
1855,2023-01-30,,21.178,,5.198,48.1465777777778,77.78
1856,2023-01-31,,91.002,64.072,23.47,82.20400000000001,
1857,2023-02-01,,96.362,27.926,97.578,168.64719254658385,52.68
1858,2023-02-02,,73.596,112.176,28.823999999999998,94.71422894101944,146.452
1859,2023-02-03,,9.718,116.486,81.79200000000002,146.04579885137974,136.468
1860,2023-02-04,,63.230000000000004,154.38,72.748,25.38077966101694,149.778
1861,2023-02-05,,48.544,159.874,45.896,129.546,92.504
1862,2023-02-06,,59.226,188.476,,94.4,80.646
1863,2023-02-07,,104.71424390243902,186.94600000000003,,155.36855252336724,54.9
1864,2023-02-08,,47.423756097561,183.606,13.372,209.84871063452744,104.05000000000001
1865,2023-02-09,,71.042,168.30305325443786,10.183999999999997,138.09273684210527,64.124
1866,2023-02-10,,86.6,133.80494674556212,,116.63199999999999,87.18
1867,2023-02-11,,46.93,130.76,39.327999999999996,67.394,42.804
1868,2023-02-12,,30.756,207.508,40.098,164.264,43.968
1869,2023-02-13,,45.14,41.492000000000004,,73.584,92.518
1870,2023-02-14,,85.588,81.384,37.488,107.88999999999999,17.959999999999997
1871,2023-02-15,,16.476,162.382,45.336000000000006,117.8361629434954,49.212
1872,2023-02-16,,100.718,149.274,23.89,210.25590602202186,110.804
1873,2023-02-17,,83.44,154.302,96.74041370869034,133.8281049475262,123.00894029850745
1874,2023-02-18,,43.482,185.772,91.02358629130964,90.39382608695654,117.71905970149254
1875,2023-02-19,,60.611999999999995,124.80399999999999,34.084,92.4,92.384
1876,2023-02-20,,48.604,198.624,11.756,146.04351912568305,20.166
1877,2023-02-21,,20.76,254.692,13.998,100.97448087431694,6.216
1878,2023-02-22,,23.979999999999997,67.206,,72.52168592964824,118.682
1879,2023-02-23,,13.552,84.78,,164.15031407035175,181.378
1880,2023-02-24,,69.144,0.894,84.422,57.164,44.648
1881,2023-02-25,,182.9,164.54,72.14,176.47867766497464,91.814
1882,2023-02-26,,38.413999999999994,179.72,39.54599999999999,122.1453223350254,68.378
1883,2023-02-27,,89.578,197.706,,103.374,86.056
1884,2023-02-28,,143.89,130.518,29.65,80.354,89.056
1885,2023-03-01,,34.468,160.97,72.936,114.954,145.33216759776536
1886,2023-03-02,19.834,79.818,51.416000000000004,,133.30599999999998,127.17983240223465
1887,2023-03-03,41.608,61.614000000000004,52.482,140.048,106.55000000000001,31.553999999999995
1888,2023-03-04,153.21471698113209,31.848,149.614,42.664,143.34199999999998,178.402
1889,2023-03-05,73.73528301886793,51.3,31.811999999999998,21.948,111.512,58.67999999999999
1890,2023-03-06,,21.022,,103.36200000000001,77.764,123.608
1891,2023-03-07,34.426,52.06,,61.096554744525555,165.229722095672,46.642
1892,2023-03-08,20.747999999999998,96.096,,181.6992016405432,109.7857426930604,22.42291803278689
1893,2023-03-09,57.498000000000005,140.64,,191.24624361493122,134.6625352112676,213.50308196721312
1894,2023-03-10,47.506,78.39399999999999,,44.608,68.19600000000001,19.58
1895,2023-03-11,94.722,30.634,,30.97,124.18031730769232,42.774
1896,2023-03-12,76.962,50.961999999999996,,27.663999999999994,156.8596826923077,50.448
1897,2023-03-13,10.128,49.022,,114.11600000000001,61.25,102.716
1898,2023-03-14,68.028,139.614,,103.98600000000002,83.712,23.374
1899,2023-03-15,20.58,92.00999999999999,,26.018,101.4769292929293,146.768
1900,2023-03-16,40.776,33.838,,,192.9150615746506,
1901,2023-03-17,55.624,77.858,,0.104,146.3085200813252,126.33
1902,2023-03-18,109.87400000000001,44.278,,95.82600000000001,121.33748905109489,29.089999999999996
1903,2023-03-19,14.847999999999999,57.756,,53.344,78.144,75.764
1904,2023-03-20,26.56,7.972,,151.654,173.57164102564104,43.006
1905,2023-03-21,57.986,68.876,,110.028,128.43835897435898,
1906,2023-03-22,50.35,117.902,,113.92399999999999,126.43326295585413,106.924
1907,2023-03-23,34.844,84.652,,110.34400000000001,130.36885977141858,89.82600000000001
1908,2023-03-24,57.332,21.651999999999997,,92.664,84.22187727272728,27.252000000000002
1909,2023-03-25,73.736,51.262,,33.83,94.408,55.806
1910,2023-03-26,16.052,71.106,,,81.6266612244898,33.264
1911,2023-03-27,6.766,,,11.77,115.09919688361832,35.168
1912,2023-03-28,,69.084,,125.676,67.56214189189188,21.888
1913,2023-03-29,30.532000000000004,88.518,,141.72917842323653,51.226000000000006,78.34400000000001
1914,2023-03-30,,71.96,,31.786821576763483,41.19199999999999,65.78200000000001
1915,2023-03-31,40.010000000000005,31.25,,14.581999999999999,145.48464298401422,50.312
1916,2023-04-01,47.242000000000004,123.00595555555556,,26.176,152.25135701598577,82.088
1917,2023-04-02,52.17399999999999,34.54604444444445,,42.412,151.9815155482815,32.82
1918,2023-04-03,52.174,,,167.586,177.16448445171852,38.668000000000006
1919,2023-04-04,45.806,75.514,,105.922,156.3615449330784,29.454
1920,2023-04-05,97.14200000000001,136.37,15.644,180.72296373056994,270.6877543369946,15.668
1921,2023-04-06,102.858,174.29200000000003,48.722,121.62903626943007,85.684700729927,25.096
1922,2023-04-07,114.978,88.52329411764705,60.278,14.626000000000001,93.154,120.006
1923,2023-04-08,40.576,58.684705882352944,3.68,45.12,105.92599999999999,19.852
1924,2023-04-09,25.432000000000002,42.366,,37.568,115.41,
1925,2023-04-10,10.608,39.108000000000004,180.46200000000002,103.27400000000003,66.122,28.896000000000004
1926,2023-04-11,38.802,140.002,57.193999999999996,106.08200000000001,109.142,42.146
1927,2023-04-12,123.138,7.9079999999999995,89.234,,109.02600000000001,38.866
1928,2023-04-13,25.136,20.228,130.168,55.336,120.858,129.082
1929,2023-04-14,28.628,7.4879999999999995,138.694,56.309999999999995,23.354,105.50399999999999
1930,2023-04-15,148.85999999999999,59.436,138.54788461538462,47.6,103.79399999999998,71.94800000000001
1931,2023-04-16,52.446,56.583999999999996,174.7341153846154,54.48,118.95242901234568,80.62
1932,2023-04-17,28.462,40.422,241.802,7.614,170.84003577638669,59.726000000000006
1933,2023-04-18,25.046,93.638,309.162,78.866,96.09753521126761,115.12
1934,2023-04-19,60.14,27.166,98.328,9.758,112.20410434782609,73.428
1935,2023-04-20,59.844,69.51400000000001,107.916,132.916,224.33846708074535,58.111999999999995
1936,2023-04-21,50.147999999999996,101.994,53.983999999999995,103.14000000000001,140.6356326530612,135.414
1937,2023-04-22,92.344,31.354,66.52,45.024,96.04379591836734,82.772
1938,2023-04-23,70.384,103.468,265.9231147540984,69.554,93.09301498929337,100.074
1939,2023-04-24,48.882,104.02799999999999,99.92288524590164,116.368,164.60807489834707,76.188
1940,2023-04-25,36.946,83.408,176.064,50.77,173.79755751120348,61.2
1941,2023-04-26,56.42999999999999,129.81,226.638,107.30799999999999,130.059418535222,33.76
1942,2023-04-27,57.384,41.208,135.34,42.734,135.87593406593408,51.184000000000005
1943,2023-04-28,113.13400000000001,107.953,198.178,122.96579345088162,135.43,186.9047597765363
1944,2023-04-29,55.606,54.345,138.93,17.388206549118383,129.40719540229884,199.74724022346368
1945,2023-04-30,,80.83600000000001,204.58144378698225,,103.48500459770115,59.31400000000001
1946,2023-05-01,74.16399999999999,20.39,283.7645562130178,85.67000000000002,143.0558,28.232
1947,2023-05-02,110.92800000000001,93.544,155.41400000000002,89.22,137.8131870397644,39.928
1948,2023-05-03,107.284,55.152,293.552,48.38,186.76481296023567,161.272
1949,2023-05-04,,47.414,125.676,84.506,91.34200000000001,126.662
1950,2023-05-05,104.564,155.852,320.45583882120377,108.98,141.50804918032787,22.782
1951,2023-05-06,27.196,196.642,124.51416117879621,80.114,189.05795081967213,82.09580733944955
1952,2023-05-07,20.709999999999997,96.02199999999999,,49.712,42.129999999999995,62.694192660550456
1953,2023-05-08,,8.64,220.794,118.35799999999999,65.96000000000001,
1954,2023-05-09,44.251999999999995,123.334,92.356,6.408,86.19589440993788,46.774
1955,2023-05-10,53.216,93.446,73.076,12.108,197.30910559006213,104.776
1956,2023-05-11,53.418,176.926,102.532,106.27199999999999,185.087,88.496
1957,2023-05-12,115.19800000000001,67.5,197.784,69.316,56.606,23.628
1958,2023-05-13,111.71199999999999,30.116,64.244,66.18,143.36760611205435,68.19800000000001
1959,2023-05-14,74.354,16.887999999999998,148.746,88.66439327731092,148.23113560979996,115.642
1960,2023-05-15,64.324,48.052,68.194,143.44760672268907,136.53725827814569,
1961,2023-05-16,93.788,113.616,264.192,96.92999999999999,139.792,27.037999999999997
1962,2023-05-17,41.519999999999996,53.44200000000001,198.67,37.286,42.92,23.766
1963,2023-05-18,27.317999999999998,191.018,163.676,31.589999999999996,198.6945108225108,77.672
1964,2023-05-19,79.008,65.106,140.258,130.858,209.81036342898616,105.78800000000001
1965,2023-05-20,,67.47,,,96.20512574850301,125.628
1966,2023-05-21,41.227999999999994,40.448,289.7257736026161,,122.73599999999999,44.884
1967,2023-05-22,47.25,125.694,246.02622639738388,,115.30376566757494,
1968,2023-05-23,117.372,51.816,205.912114490161,,130.1602343324251,
1969,2023-05-24,100.934,87.106,224.071885509839,,118.50799999999998,70.01
1970,2023-05-25,100.41,118.682,229.75,,96.704,51.522
1971,2023-05-26,89.206,20.268,133.91,,168.3336857142857,58.870000000000005
1972,2023-05-27,156.17,75.688,208.81471513353114,,121.96031428571429,111.41
1973,2023-05-28,91.81,28.848,349.6881403577983,,144.842,142.792
1974,2023-05-29,73.938,41.828,110.59514450867051,,138.60625899280575,47.268
1975,2023-05-30,80.178,36.316,128.744,,200.75774100719423,178.81400000000002
1976,2023-05-31,36.16,54.402,110.06400000000001,,157.798,88.84199999999998
1977,2023-06-01,79.634,16.108,279.796,,61.804,37.936
1978,2023-06-02,65.128,105.688,130.956,,87.058,177.138
1979,2023-06-03,57.629999999999995,19.212,65.74,,129.2883185840708,41.516000000000005
1980,2023-06-04,87.674,94.11999999999999,71.54400000000001,,138.3184948130584,29.804
1981,2023-06-05,46.696,3.044,129.13000000000002,,170.03529619191193,
1982,2023-06-06,75.412,25.278,198.734,,187.37389041095892,57.84
1983,2023-06-07,34.074,37.332,135.954,,146.16812903225807,40.52
1984,2023-06-08,67.69800000000001,98.01599999999999,246.7,,167.19387096774193,41.04
1985,2023-06-09,118.40599999999999,36.574,280.3488108108108,,66.966,26.014
1986,2023-06-10,65.282,42.43488,311.1105995665477,,148.78396316758747,74.416
1987,2023-06-11,43.902,106.94111999999998,161.5985896226415,,130.39203683241254,61.44199999999999
1988,2023-06-12,,,167.65,,138.77976824034334,20.14
1989,2023-06-13,64.34,90.444,150.476,,205.03823175965664,40.407999999999994
1990,2023-06-14,55.78,95.034,242.168,,111.546,65.73614691943128
1991,2023-06-15,42.604,125.10199999999999,219.724,,113.056,211.74166473976155
1992,2023-06-16,118.57,61.122,115.796,,122.936,158.02513186240188
1993,2023-06-17,111.628,9.14,472.166,,69.81800000000001,212.5350564784053
1994,2023-06-18,72.868,92.644,179.3541686746988,,37.754000000000005,50.646
1995,2023-06-19,67.11,71.636,206.1258313253012,,111.202,66.244
1996,2023-06-20,,159.87,190.31776407506703,,112.00800000000001,76.934
1997,2023-06-21,145.502,117.46,150.00023592493298,45.028000000000006,163.51345454545455,80.75999999999999
1998,2023-06-22,33.272,123.78070229007633,284.35,83.75,139.07854545454546,99.598
1999,2023-06-23,123.694,183.42529770992368,130.786,73.156,155.176,26.898
2000,2023-06-24,70.226,145.54800000000003,202.6059287054409,65.772,74.31,145.072
2001,2023-06-25,38.3,127.298,266.06207129455913,34.378,109.03200000000001,123.56400000000001
2002,2023-06-26,61.568,47.471999999999994,101.604,107.484,171.738,76.54599999999999
2003,2023-06-27,100.218,118.898,188.994,160.508,148.334,132.672
2004,2023-06-28,58.078,66.77799999999999,170.024,65.738,140.338,82.718
2005,2023-06-29,44.922,90.614,181.164,55.464,203.4170588235294,61.257999999999996
2006,2023-06-30,48.745999999999995,77.982,139.334,126.00399999999999,103.51694117647061,149.534
2007,2023-07-01,29.887999999999998,129.38986842105263,66.866,74.364,106.00000000000001,128.446
2008,2023-07-02,71.804,159.14413157894742,113.4,26.288000000000004,126.092,67.972
2009,2023-07-03,41.478,80.794,257.664,59.744,74.30799999999999,93.24600000000001
2010,2023-07-04,12.558,32.328,88.62,33.986000000000004,110.41665420560747,19.142
2011,2023-07-05,67.762,31.714,56.01,138.076,132.0973457943925,62.95
2012,2023-07-06,34.832,78.908,158.4686111111111,68.912,55.455999999999996,59.492000000000004
2013,2023-07-07,75.964,65.028,226.52138888888888,42.53,202.284,6.986
2014,2023-07-08,76.2,45.508,105.51,70.44,84.688,23.364
2015,2023-07-09,84.394,59.354000000000006,147.236,54.348,53.142,57.408
2016,2023-07-10,96.666,79.362,119.21199999999999,200.82000000000002,183.29640414507773,132.082
2017,2023-07-11,96.658,66.958,172.212,59.142,135.5815958549223,5.126
2018,2023-07-12,106.382,103.17,193.208,148.54399999999998,126.56,41.068
2019,2023-07-13,52.964,172.31400000000002,325.0992824427481,18.142,185.95420765027322,110.548
2020,2023-07-14,71.568,110.792,302.3567175572519,103.07000000000001,151.3077923497268,130.02632
2021,2023-07-15,139.52,104.08800000000001,130.13400000000001,59.989999999999995,21.252,112.58968
2022,2023-07-16,118.354,72.374,92.858,79.242,185.02800000000002,72.858
2023,2023-07-17,27.82,72.69,154.222,166.188,138.78599999999997,50.21
2024,2023-07-18,112.84,62.416,336.9384252969537,201.074,115.22800000000001,53.254
2025,2023-07-19,118.542,36.838,224.63557470304633,39.476,113.202,65.34
